,img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,true_label
5387,img_25859.jpg,0.01,0.01,0.01,0.01,0.53,0.01,0.01,0.01,0.04,0.40,7
6250,img_26580.jpg,0.02,0.01,0.01,0.55,0.01,0.01,0.01,0.39,0.01,0.03,7
723,img_27309.jpg,0.80,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.18,0.01,7
7023,img_27363.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.02,1.00,0.01,7
7019,img_27400.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.88,0.15,7
702,img_27694.jpg,0.45,0.01,0.01,0.01,0.01,0.01,0.01,0.30,0.21,0.02,7
717,img_28273.jpg,0.71,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.17,0.08,7
668,img_28366.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.08,7
3053,img_29087.jpg,0.02,0.74,0.01,0.01,0.01,0.02,0.01,0.22,0.01,0.01,7
680,img_29975.jpg,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.56,0.19,7
670,img_30079.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.96,0.04,7
650,img_30097.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.79,0.03,7
698,img_30566.jpg,0.38,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.35,0.09,7
725,img_30937.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,7
703,img_32078.jpg,0.16,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.71,0.03,7
5388,img_33583.jpg,0.01,0.01,0.02,0.24,0.21,0.01,0.03,0.01,0.03,0.47,7
6213,img_34364.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.07,0.96,0.01,7
5418,img_34726.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.42,0.35,0.21,0.02,7
6251,img_34986.jpg,0.08,0.01,0.04,0.63,0.01,0.01,0.01,0.19,0.03,0.02,7
715,img_35412.jpg,0.51,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.41,0.02,7
7849,img_36303.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.62,0.36,0.01,0.01,7
7018,img_36425.jpg,0.01,0.01,0.41,0.01,0.01,0.01,0.01,0.17,0.40,0.02,7
724,img_38022.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,7
1880,img_398.jpg,0.01,0.01,0.01,0.01,0.01,0.65,0.01,0.01,0.32,0.01,7
5390,img_40925.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.88,0.12,7
3067,img_42996.jpg,0.05,0.56,0.01,0.01,0.01,0.11,0.01,0.27,0.01,0.01,7
707,img_43683.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.88,0.15,7
704,img_44282.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.02,7
659,img_48237.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.66,0.23,7
6234,img_48341.jpg,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.07,0.94,0.01,7
726,img_4904.jpg,0.80,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.11,0.01,7
3083,img_49234.jpg,0.01,0.47,0.01,0.01,0.01,0.11,0.01,0.40,0.01,0.01,7
6209,img_49389.jpg,0.01,0.01,0.07,0.61,0.01,0.01,0.01,0.20,0.01,0.10,7
7906,img_53036.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.89,0.01,7
7010,img_54077.jpg,0.88,0.01,0.01,0.01,0.01,0.12,0.01,0.06,0.01,0.01,7
5371,img_54586.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.21,0.77,0.01,7
709,img_55669.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.96,0.01,7
4442,img_55827.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.51,0.49,0.01,0.01,7
7024,img_56001.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.01,0.63,7
664,img_5609.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.28,0.48,0.20,7
5374,img_56332.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.91,0.01,7
7054,img_57733.jpg,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.24,0.72,0.01,7
5373,img_5912.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.93,0.01,7
5404,img_61176.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.46,0.03,0.49,7
5380,img_61268.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.01,1.00,0.01,7
5377,img_61909.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.49,0.50,0.01,7
692,img_62141.jpg,0.20,0.01,0.01,0.01,0.01,0.14,0.01,0.17,0.17,0.32,7
691,img_62528.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.06,0.93,7
7016,img_62779.jpg,0.01,0.01,0.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7
662,img_62848.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31,0.44,0.25,7
7884,img_63015.jpg,0.03,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.44,0.46,7
7872,img_63506.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.50,0.50,7
705,img_63576.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.89,0.05,7
706,img_63930.jpg,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.17,0.77,0.01,7
699,img_6497.jpg,0.58,0.01,0.01,0.01,0.01,0.01,0.01,0.36,0.04,0.02,7
5381,img_65838.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.20,0.12,0.65,0.01,7
722,img_67513.jpg,0.60,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.37,0.01,7
6230,img_67785.jpg,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.04,0.97,0.01,7
6212,img_68040.jpg,0.01,0.01,0.27,0.01,0.01,0.01,0.01,0.01,0.72,0.01,7
5379,img_6810.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.93,0.05,0.07,0.01,7
693,img_68339.jpg,0.05,0.01,0.01,0.01,0.01,0.08,0.01,0.07,0.01,0.80,7
6229,img_69479.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.29,0.67,0.01,7
675,img_69785.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10,0.87,0.07,7
5416,img_69842.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.55,0.40,0.03,0.01,7
5409,img_69946.jpg,0.01,0.01,0.08,0.01,0.10,0.01,0.04,0.07,0.59,0.11,7
5386,img_70621.jpg,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.95,7
5370,img_70692.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.50,0.35,0.11,0.01,7
6249,img_71168.jpg,0.01,0.01,0.01,0.61,0.01,0.01,0.01,0.32,0.01,0.06,7
716,img_71300.jpg,0.10,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.72,0.01,7
5378,img_71359.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.16,0.69,0.01,7
5382,img_71648.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.96,0.02,7
687,img_72254.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.27,0.71,0.01,7
7033,img_73272.jpg,0.01,0.01,0.96,0.01,0.01,0.01,0.01,0.03,0.01,0.01,7
660,img_73373.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.95,0.03,7
654,img_73441.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.47,0.31,7
653,img_74143.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.85,0.09,7
6252,img_74700.jpg,0.23,0.01,0.01,0.67,0.01,0.01,0.01,0.08,0.01,0.01,7
1813,img_75150.jpg,0.64,0.01,0.01,0.01,0.01,0.10,0.01,0.21,0.05,0.01,7
5372,img_75276.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.16,0.78,0.01,7
720,img_76012.jpg,0.90,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.10,0.03,7
5394,img_76050.jpg,0.04,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.87,0.11,7
7873,img_76278.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.61,0.38,7
6228,img_76630.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.40,0.58,0.01,7
721,img_76827.jpg,0.76,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.21,0.01,7
5391,img_77108.jpg,0.01,0.01,0.29,0.01,0.01,0.01,0.05,0.01,0.66,0.01,7
7886,img_77735.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.50,0.50,7
7850,img_79763.jpg,0.01,0.07,0.01,0.01,0.01,0.39,0.02,0.01,0.01,0.50,7
688,img_80370.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.96,0.01,7
6233,img_80507.jpg,0.01,0.01,0.06,0.04,0.01,0.01,0.01,0.02,0.92,0.01,7
679,img_80853.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.80,0.02,7
666,img_81.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10,0.41,0.48,7
5389,img_81104.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.11,0.01,0.92,0.01,7
708,img_81370.jpg,0.26,0.01,0.01,0.01,0.01,0.02,0.01,0.27,0.45,0.01,7
5424,img_8152.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.55,0.17,0.26,0.01,7
713,img_81538.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.76,0.05,7
5405,img_82890.jpg,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.28,0.01,0.67,7
6210,img_83863.jpg,0.01,0.01,0.23,0.58,0.01,0.01,0.01,0.19,0.01,0.01,7
3082,img_84605.jpg,0.01,0.77,0.01,0.01,0.01,0.17,0.01,0.06,0.01,0.01,7
649,img_86119.jpg,0.12,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.61,0.22,7
667,img_86464.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.12,0.80,7
690,img_8656.jpg,0.01,0.01,0.01,0.04,0.01,0.06,0.01,0.07,0.47,0.36,7
655,img_86977.jpg,0.08,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.67,0.14,7
5383,img_87000.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,7
669,img_87050.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.99,0.03,7
684,img_87280.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.92,0.01,7
3092,img_87830.jpg,0.03,0.36,0.01,0.01,0.01,0.24,0.01,0.36,0.01,0.01,7
7017,img_88650.jpg,0.01,0.01,1.00,0.01,0.01,0.01,0.01,0.01,0.04,0.01,7
1823,img_8897.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.43,0.01,0.52,7
694,img_89521.jpg,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.01,0.98,7
3097,img_90369.jpg,0.01,0.88,0.01,0.01,0.01,0.01,0.01,0.16,0.01,0.01,7
3044,img_91256.jpg,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.86,7
3072,img_91263.jpg,0.03,0.57,0.01,0.01,0.01,0.05,0.01,0.29,0.06,0.01,7
7046,img_93089.jpg,0.01,0.01,0.69,0.01,0.01,0.01,0.01,0.31,0.01,0.01,7
5407,img_93518.jpg,0.02,0.01,0.08,0.01,0.09,0.01,0.31,0.04,0.39,0.08,7
718,img_93810.jpg,0.51,0.01,0.01,0.01,0.01,0.01,0.01,0.46,0.01,0.02,7
648,img_9411.jpg,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.24,0.16,0.55,7
681,img_94149.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.87,0.08,7
3100,img_94521.jpg,0.15,0.12,0.01,0.01,0.01,0.40,0.01,0.32,0.01,0.01,7
3093,img_96760.jpg,0.05,0.74,0.01,0.01,0.01,0.10,0.01,0.10,0.01,0.01,7
674,img_9763.jpg,0.06,0.01,0.01,0.01,0.01,0.02,0.01,0.14,0.66,0.12,7
6221,img_97803.jpg,0.01,0.01,0.62,0.04,0.01,0.01,0.01,0.16,0.18,0.01,7
3057,img_99288.jpg,0.06,0.57,0.01,0.01,0.01,0.01,0.01,0.36,0.01,0.01,7
671,img_99915.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.85,0.03,7
5385,img_99997.jpg,0.01,0.01,0.01,0.01,0.72,0.01,0.01,0.12,0.01,0.14,7
3194,img_100816.jpg,0.02,0.01,0.01,0.07,0.01,0.01,0.85,0.01,0.10,0.01,8
6324,img_100821.jpg,0.01,0.01,0.74,0.01,0.01,0.01,0.01,0.01,0.21,0.03,8
793,img_101201.jpg,0.15,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.10,0.72,8
1965,img_101229.jpg,0.01,0.01,0.58,0.01,0.01,0.01,0.01,0.13,0.29,0.01,8
1961,img_101264.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,8
7112,img_10361.jpg,0.01,0.01,0.24,0.01,0.01,0.05,0.01,0.30,0.08,0.33,8
3196,img_10706.jpg,0.09,0.02,0.01,0.24,0.01,0.01,0.51,0.01,0.13,0.01,8
6344,img_11497.jpg,0.91,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.09,0.01,8
4544,img_12731.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.56,0.01,0.42,0.01,8
5506,img_13371.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31,0.68,8
4541,img_1338.jpg,0.01,0.01,0.01,0.01,0.15,0.01,0.61,0.01,0.24,0.01,8
7127,img_13465.jpg,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,8
7131,img_13480.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.98,8
7151,img_13505.jpg,0.01,0.01,0.07,0.01,0.01,0.01,0.01,0.97,0.01,0.01,8
1910,img_13868.jpg,0.96,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.05,8
3128,img_14084.jpg,0.79,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.14,0.01,8
6317,img_14560.jpg,0.96,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8
7130,img_16971.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,8
6318,img_17480.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,8
7142,img_17643.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.03,0.01,8
1894,img_17950.jpg,0.46,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.42,0.01,8
1896,img_18790.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.95,0.06,0.03,8
3197,img_18851.jpg,0.05,0.02,0.01,0.05,0.01,0.01,0.70,0.02,0.16,0.01,8
1887,img_18970.jpg,0.68,0.01,0.01,0.01,0.01,0.05,0.07,0.05,0.01,0.16,8
770,img_19204.jpg,0.04,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.14,0.76,8
785,img_19913.jpg,0.47,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.47,0.01,8
3138,img_19974.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.74,0.01,0.26,0.01,8
1905,img_20209.jpg,0.22,0.01,0.01,0.01,0.02,0.01,0.66,0.01,0.09,0.01,8
7946,img_20676.jpg,0.01,0.44,0.01,0.01,0.01,0.01,0.20,0.01,0.36,0.01,8
3181,img_20731.jpg,0.01,0.05,0.01,0.01,0.01,0.01,0.87,0.01,0.12,0.01,8
4489,img_21113.jpg,0.07,0.01,0.09,0.01,0.01,0.01,0.63,0.01,0.21,0.01,8
1901,img_22194.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.01,0.05,0.24,8
7132,img_22941.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.85,8
3129,img_23170.jpg,0.74,0.01,0.01,0.01,0.01,0.18,0.01,0.01,0.04,0.02,8
4499,img_24529.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01,0.01,8
1963,img_247.jpg,0.01,0.01,0.08,0.01,0.01,0.01,0.25,0.31,0.16,0.20,8
3177,img_26115.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.86,0.01,0.18,0.01,8
1953,img_26265.jpg,0.15,0.01,0.70,0.01,0.01,0.01,0.01,0.01,0.15,0.01,8
6294,img_26296.jpg,0.52,0.01,0.48,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8
7128,img_26585.jpg,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,8
6299,img_26672.jpg,0.01,0.01,0.55,0.35,0.01,0.01,0.01,0.01,0.03,0.07,8
3165,img_27146.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.94,0.01,0.11,0.01,8
6322,img_27433.jpg,0.60,0.01,0.05,0.01,0.14,0.01,0.01,0.06,0.14,0.01,8
6300,img_27671.jpg,0.72,0.01,0.28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8
3825,img_27683.jpg,0.01,0.01,0.01,0.01,0.01,0.58,0.01,0.01,0.42,0.01,8
1900,img_28854.jpg,0.95,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.01,8
6337,img_29002.jpg,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.04,0.09,8
6329,img_29627.jpg,0.02,0.01,0.98,0.01,0.01,0.01,0.01,0.01,0.05,0.01,8
7108,img_30760.jpg,0.01,0.01,0.03,0.10,0.01,0.01,0.01,0.73,0.13,0.01,8
7124,img_31101.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.42,0.58,8
7129,img_31174.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.97,8
730,img_31796.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.18,0.75,8
3158,img_32789.jpg,0.01,0.01,0.01,0.04,0.01,0.01,0.94,0.01,0.07,0.01,8
745,img_32976.jpg,0.37,0.01,0.01,0.01,0.05,0.16,0.01,0.01,0.25,0.16,8
6296,img_33256.jpg,0.89,0.01,0.02,0.01,0.07,0.01,0.01,0.01,0.06,0.01,8
1918,img_35293.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.29,0.01,8
797,img_36908.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,8
3198,img_36947.jpg,0.01,0.01,0.01,0.59,0.01,0.01,0.29,0.01,0.10,0.01,8
3173,img_37069.jpg,0.01,0.01,0.01,0.68,0.01,0.01,0.04,0.03,0.25,0.01,8
6338,img_38109.jpg,0.01,0.01,0.86,0.01,0.01,0.01,0.01,0.01,0.19,0.01,8
1889,img_39039.jpg,0.95,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.02,8
7152,img_39467.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.97,8
1920,img_39677.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.91,0.09,0.05,8
3130,img_39929.jpg,0.55,0.03,0.01,0.01,0.01,0.01,0.39,0.01,0.02,0.01,8
1958,img_41700.jpg,0.01,0.01,0.50,0.01,0.01,0.01,0.01,0.04,0.46,0.01,8
6293,img_420.jpg,0.39,0.01,0.01,0.01,0.29,0.01,0.01,0.03,0.28,0.01,8
781,img_4232.jpg,0.04,0.01,0.04,0.01,0.46,0.01,0.01,0.01,0.45,0.01,8
1882,img_42490.jpg,0.45,0.01,0.01,0.01,0.01,0.19,0.03,0.15,0.05,0.14,8
6292,img_42529.jpg,0.07,0.01,0.01,0.01,0.59,0.01,0.01,0.01,0.34,0.01,8
6342,img_43467.jpg,0.36,0.01,0.34,0.01,0.01,0.01,0.01,0.01,0.28,0.01,8
1913,img_45869.jpg,0.01,0.01,0.40,0.01,0.01,0.01,0.01,0.23,0.35,0.01,8
7951,img_46117.jpg,0.01,0.01,0.01,0.93,0.01,0.02,0.04,0.01,0.06,0.01,8
6316,img_46663.jpg,0.87,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.01,8
3174,img_47128.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.54,0.01,0.44,0.01,8
1908,img_47271.jpg,0.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8
1884,img_47484.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,8
1895,img_47518.jpg,0.06,0.01,0.11,0.01,0.01,0.01,0.08,0.36,0.36,0.03,8
1888,img_4853.jpg,0.61,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.01,0.16,8
4501,img_4866.jpg,0.69,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31,8
3178,img_48752.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.07,0.01,8
6343,img_50865.jpg,0.38,0.01,0.40,0.02,0.01,0.01,0.01,0.03,0.11,0.05,8
1979,img_50928.jpg,0.20,0.01,0.01,0.01,0.01,0.01,0.01,0.70,0.05,0.04,8
6291,img_51168.jpg,0.96,0.01,0.01,0.01,0.07,0.01,0.01,0.01,0.01,0.01,8
1893,img_51539.jpg,0.69,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.16,8
769,img_521.jpg,0.02,0.01,0.01,0.01,0.03,0.08,0.06,0.01,0.18,0.62,8
5473,img_52386.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.47,0.53,8
5439,img_52404.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.64,0.01,0.36,0.01,8
1916,img_52596.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.42,0.08,0.37,0.09,8
4493,img_5364.jpg,0.05,0.01,0.01,0.01,0.03,0.01,0.93,0.01,0.04,0.01,8
3191,img_54277.jpg,0.01,0.01,0.01,0.02,0.01,0.01,0.63,0.01,0.34,0.01,8
3192,img_54657.jpg,0.01,0.01,0.01,0.40,0.01,0.01,0.41,0.01,0.17,0.01,8
1890,img_56078.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,8
3113,img_56280.jpg,0.01,0.21,0.01,0.01,0.01,0.61,0.01,0.17,0.01,0.01,8
1911,img_57232.jpg,0.59,0.01,0.01,0.01,0.01,0.03,0.02,0.05,0.03,0.29,8
803,img_57724.jpg,0.64,0.01,0.03,0.01,0.01,0.01,0.01,0.07,0.24,0.02,8
3836,img_58218.jpg,0.01,0.01,0.01,0.01,0.03,0.42,0.20,0.01,0.34,0.01,8
1955,img_58956.jpg,0.01,0.01,0.58,0.01,0.01,0.01,0.01,0.07,0.34,0.01,8
7105,img_59176.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.03,8
1962,img_59660.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.85,0.03,0.16,0.01,8
7104,img_59666.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.05,8
3187,img_59882.jpg,0.03,0.02,0.01,0.04,0.01,0.01,0.43,0.05,0.42,0.01,8
1907,img_60533.jpg,0.26,0.01,0.01,0.01,0.01,0.01,0.72,0.01,0.01,0.01,8
1883,img_62118.jpg,0.88,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.14,8
1960,img_6289.jpg,0.01,0.09,0.01,0.01,0.01,0.01,0.93,0.01,0.02,0.01,8
6336,img_63453.jpg,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,0.01,0.12,8
3190,img_63718.jpg,0.01,0.01,0.01,0.09,0.01,0.01,0.47,0.01,0.44,0.01,8
3168,img_66573.jpg,0.01,0.01,0.01,0.77,0.01,0.01,0.01,0.01,0.20,0.01,8
798,img_671.jpg,0.16,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.76,8
728,img_67207.jpg,0.11,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.11,0.66,8
6302,img_67293.jpg,0.96,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,8
4554,img_68465.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.70,0.01,0.30,0.01,8
3193,img_68775.jpg,0.01,0.03,0.01,0.04,0.01,0.01,0.69,0.01,0.22,0.01,8
1897,img_69290.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.99,0.01,0.02,8
4507,img_69425.jpg,0.57,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.42,0.01,8
747,img_7013.jpg,0.16,0.01,0.01,0.01,0.46,0.01,0.01,0.01,0.38,0.01,8
4515,img_70188.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,8
1904,img_71684.jpg,0.21,0.01,0.01,0.01,0.06,0.01,0.71,0.01,0.01,0.01,8
4551,img_72268.jpg,0.01,0.01,0.01,0.01,0.41,0.01,0.08,0.01,0.03,0.48,8
1886,img_73917.jpg,0.95,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.06,8
6303,img_75142.jpg,0.27,0.01,0.39,0.01,0.01,0.01,0.01,0.01,0.32,0.01,8
1952,img_75295.jpg,0.01,0.01,0.91,0.01,0.01,0.01,0.01,0.01,0.07,0.06,8
1902,img_75673.jpg,0.75,0.01,0.01,0.01,0.01,0.01,0.20,0.01,0.04,0.01,8
3166,img_76367.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.54,0.01,0.45,0.01,8
4531,img_76714.jpg,0.01,0.01,0.01,0.01,0.60,0.01,0.02,0.01,0.38,0.01,8
4505,img_77947.jpg,0.64,0.01,0.01,0.01,0.01,0.01,0.14,0.01,0.22,0.01,8
3164,img_78828.jpg,0.01,0.01,0.01,0.23,0.01,0.03,0.63,0.01,0.10,0.01,8
7967,img_7935.jpg,0.01,0.01,0.01,0.01,0.01,0.33,0.01,0.01,0.02,0.65,8
7111,img_79889.jpg,0.01,0.01,0.70,0.01,0.01,0.01,0.01,0.01,0.22,0.05,8
5455,img_81367.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.75,8
6345,img_82587.jpg,0.75,0.01,0.12,0.04,0.01,0.01,0.01,0.01,0.05,0.04,8
3830,img_82672.jpg,0.01,0.01,0.01,0.01,0.01,0.76,0.01,0.01,0.24,0.01,8
3121,img_83330.jpg,0.38,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.01,0.55,8
1891,img_83361.jpg,0.95,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.04,8
5483,img_84399.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.45,0.54,8
1909,img_84689.jpg,0.91,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.02,8
